X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa	PDT-M-0101B-10kPa	PDT-M-0101C-3kPa	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Agua	Comment	J Ar corrigido	Alpha	rho_g	dP_F/dz PDT-M-0101-40kPa	dP_F/dz dP_dz_total_PDT-M-0101-40kPa	dP_F/dz dP_dz_gravitacional	dP_F/dz PDT-M-0101C-3kPa	dP_F/dz dP_dz_total_PDT-M-0101C-3kPa
943.000000	7.758947	7.789077	0.401999	0.162495	0.680838	-109.598902	2761.720406	48.978821	8.673258	20.497019	30.210333	28.746270	30.874592	29.222781	30.275042	-2.905711	1.482696	0.842864	205954.851480	-0.190124	0.003196	0.539127	0.531065	2.040962	-0.124385	-0.124391	0.000000	1.561714	0.456805	0.200320	nan	0.426313	0.600446	1.607123	-64.469942	156.751306	0.000000	28.811071	83.815898
943.200000	7.758343	7.788972	0.402899	0.162861	0.673377	-113.164449	2761.935746	49.857996	8.671852	20.504382	30.217115	28.751478	30.872866	29.225921	30.266049	-2.905892	1.482806	0.842906	205820.855528	-0.190425	0.003151	0.572488	0.530286	2.041253	-0.124388	-0.124393	0.000000	1.562035	0.455826	0.200362	nan	0.425400	0.599180	1.608164	-66.567323	156.751306	0.000000	29.328233	83.815898
943.400000	7.758035	7.789114	0.403116	0.163567	0.670893	-116.037628	2761.991397	50.077029	8.670737	20.508486	30.217022	28.753086	30.875212	29.226561	30.259363	-2.906178	1.482776	0.843432	205651.522805	-0.185934	0.003185	0.534166	0.529314	2.041713	-0.124391	-0.124396	0.000000	1.562214	0.454928	0.200384	nan	0.424562	0.597578	1.608400	-68.257428	156.751306	0.000000	29.457076	83.815898
943.600000	7.757985	7.789316	0.401261	0.164317	0.666506	-116.025026	2761.737183	50.634234	8.669418	20.497922	30.209834	28.750173	30.885640	29.221790	30.261448	-2.906101	1.482427	0.843615	205422.659853	-0.183998	0.003156	0.488100	0.528914	2.041833	-0.124391	-0.124394	0.000000	1.561754	0.455217	0.200325	nan	0.424831	0.595410	1.606218	-68.250015	156.751306	0.000000	29.784844	83.815898
943.800000	7.758013	7.789300	0.396574	0.163921	0.668378	-108.240335	2761.428865	51.884507	8.667631	20.493059	30.202406	28.747525	30.894689	29.216986	30.269512	-2.905842	1.482152	0.843443	205212.740143	-0.187430	0.003053	0.551573	0.529360	2.041871	-0.124392	-0.124386	0.000000	1.561542	0.457148	0.200298	nan	0.426633	0.593420	1.600795	-63.670785	156.751306	0.000000	30.520298	83.815898
944.000000	7.758169	7.789194	0.391550	0.162712	0.674077	-93.051969	2761.152205	53.001702	8.665923	20.517133	30.199136	28.747570	30.900545	29.216364	30.272836	-2.905728	1.481885	0.843449	204966.149745	-0.190242	0.002955	0.673864	0.530326	2.041925	-0.124391	-0.124382	0.000000	1.562590	0.459639	0.200433	nan	0.428958	0.591080	1.595004	-54.736452	156.751306	0.000000	31.177472	83.815898
944.200000	7.758369	7.789196	0.389523	0.161863	0.674226	-85.339345	2761.042951	53.199491	8.664693	20.549965	30.199579	28.748758	30.900248	29.217637	30.271191	-2.905767	1.481603	0.843224	204742.819733	-0.189151	0.002978	0.708871	0.530632	2.042010	-0.124390	-0.124388	0.000000	1.564018	0.460573	0.200616	nan	0.429830	0.588958	1.592681	-50.199615	156.751306	0.000000	31.293818	83.815898
944.400000	7.758472	7.789135	0.389704	0.162070	0.675604	-91.850506	2761.023893	52.412094	8.663469	20.562846	30.199372	28.749768	30.901621	29.218328	30.269931	-2.905820	1.481699	0.842812	204588.305481	-0.188176	0.003132	0.668902	0.529949	2.042363	-0.124393	-0.124392	0.000000	1.564579	0.459917	0.200688	nan	0.429218	0.587488	1.592881	-54.029709	156.751306	0.000000	30.830644	83.815898
944.600000	7.758341	7.789007	0.389112	0.162495	0.679798	-98.122467	2760.999277	50.748750	8.661966	20.562284	30.197572	28.750886	30.903008	29.215332	30.270706	-2.905776	1.482167	0.842613	204399.819043	-0.189180	0.003157	0.632761	0.529396	2.042684	-0.124394	-0.124388	0.000000	1.564554	0.459627	0.200685	nan	0.428947	0.585694	1.592195	-57.719098	156.751306	0.000000	29.852206	83.815898
944.800000	7.758013	7.788925	0.385718	0.162633	0.679346	-95.224002	2760.973916	48.562490	8.660479	20.560695	30.195928	28.750716	30.900509	29.208737	30.274135	-2.905661	1.483022	0.842900	204224.353565	-0.188739	0.003099	0.546157	0.529493	2.041909	-0.124391	-0.124385	0.000000	1.564485	0.460830	0.200676	nan	0.430070	0.584022	1.588317	-56.014119	156.751306	0.000000	28.566171	83.815898
945.000000	7.758028	7.788732	0.380069	0.162609	0.679492	-77.079996	2760.851276	46.384246	8.659193	20.558790	30.195883	28.748715	30.903703	29.203135	30.279987	-2.905606	1.483471	0.843671	204155.551689	-0.187496	0.003120	0.456120	0.529988	2.040652	-0.124391	-0.124384	0.000000	1.564402	0.463147	0.200665	nan	0.432232	0.583367	1.581823	-45.341174	156.751306	0.000000	27.284851	83.815898
945.200000	7.758352	7.788383	0.374923	0.161334	0.681389	-46.294438	2760.786170	44.286175	8.657817	20.562030	30.198464	28.747578	30.908192	29.205948	30.285521	-2.905703	1.482305	0.844154	204132.396079	-0.188834	0.003206	0.465249	0.530707	2.040164	-0.124392	-0.124382	0.000000	1.564543	0.465502	0.200683	nan	0.434430	0.583146	1.575899	-27.232022	156.751306	0.000000	26.050691	83.815898
945.400000	7.758197	7.788082	0.371128	0.159984	0.674865	-27.354208	2760.760184	41.959721	8.656219	20.564969	30.202223	28.747815	30.905329	29.215885	30.284952	-2.905819	1.481096	0.844139	203971.702479	-0.190060	0.003221	0.518432	0.531533	2.040623	-0.124389	-0.124383	0.000000	1.564671	0.467497	0.200700	nan	0.436292	0.581613	1.571562	-16.090711	156.751306	0.000000	24.682189	83.815898
945.600000	7.757527	7.787941	0.367701	0.160507	0.665739	-23.590169	2760.793056	39.312836	8.654842	20.562315	30.207874	28.749458	30.895488	29.223287	30.279227	-2.905877	1.481846	0.843901	203721.103008	-0.188327	0.003217	0.574780	0.532139	2.041636	-0.124387	-0.124386	0.000000	1.564555	0.469177	0.200685	nan	0.437859	0.579220	1.567684	-13.876570	156.751306	0.000000	23.125198	83.815898
945.800000	7.757213	7.787910	0.362278	0.161967	0.658104	-17.729881	2760.919085	36.119377	8.653545	20.563792	30.210972	28.751365	30.893836	29.225042	30.273951	-2.906011	1.483400	0.843485	203513.907484	-0.185608	0.003311	0.646780	0.532519	2.042227	-0.124390	-0.124390	0.000000	1.564620	0.471375	0.200693	nan	0.439911	0.577239	1.561474	-10.429342	156.751306	0.000000	21.246692	83.815898
946.000000	7.757163	7.787890	0.354889	0.163131	0.645198	4.481101	2760.889284	32.263811	8.652058	20.570267	30.208462	28.749528	30.901852	29.221709	30.269812	-2.906092	1.483994	0.843157	203222.381893	-0.186146	0.003226	0.722876	0.532835	2.041905	-0.124391	-0.124389	0.000000	1.564901	0.474243	0.200729	nan	0.442587	0.574449	1.552961	2.635942	156.751306	0.000000	18.978712	83.815898
946.200000	7.756930	7.787737	0.349060	0.163447	0.634065	33.871862	2760.883427	29.237945	8.650599	20.577186	30.208998	28.745840	30.901451	29.218531	30.267259	-2.906052	1.483533	0.843145	202886.391301	-0.189662	0.003083	0.754871	0.532577	2.041273	-0.124390	-0.124387	0.000000	1.565202	0.476059	0.200768	nan	0.444282	0.571228	1.546279	19.924625	156.751306	0.000000	17.198791	83.815898
946.400000	7.756810	7.787556	0.346920	0.163101	0.626758	38.519115	2761.042532	27.909771	8.649142	20.580536	30.213898	28.744821	30.900323	29.220774	30.266342	-2.906108	1.482615	0.843603	202604.918066	-0.189937	0.003233	0.716046	0.531526	2.041326	-0.124387	-0.124388	0.000000	1.565348	0.475865	0.200786	nan	0.444101	0.568526	1.543831	22.658303	156.751306	0.000000	16.417512	83.815898
946.600000	7.756545	7.787425	0.346590	0.163346	0.615295	15.984888	2761.188136	27.071658	8.647676	20.575538	30.218575	28.747975	30.898353	29.224272	30.265663	-2.906209	1.482104	0.844200	202354.108245	-0.186828	0.003393	0.632676	0.530439	2.042093	-0.124386	-0.124395	0.000000	1.565130	0.474993	0.200759	nan	0.443287	0.566115	1.543463	9.402875	156.751306	0.000000	15.924505	83.815898
946.800000	7.755973	7.787403	0.344731	0.163769	0.605609	-8.657033	2761.266721	26.190884	8.646188	20.565384	30.217860	28.752035	30.890816	29.225825	30.264158	-2.906133	1.482394	0.844183	202144.357175	-0.186177	0.003341	0.571295	0.529966	2.042418	-0.124391	-0.124399	0.000000	1.564689	0.475206	0.200702	nan	0.443486	0.564096	1.541369	-5.092372	156.751306	0.000000	15.406402	83.815898
947.000000	7.755719	7.787531	0.341889	0.163582	0.602028	-25.599324	2761.232823	25.357382	8.644544	20.555707	30.208290	28.752308	30.894293	29.223584	30.263977	-2.905844	1.482569	0.843654	201882.962011	-0.188786	0.003150	0.575445	0.530054	2.042308	-0.124395	-0.124396	0.000000	1.564268	0.476303	0.200648	nan	0.444510	0.561577	1.538093	-15.058426	156.751306	0.000000	14.916107	83.815898
947.200000	7.756098	7.787605	0.339688	0.163296	0.597764	-38.018436	2761.153673	24.014502	8.642914	20.552241	30.197282	28.750313	30.901243	29.217759	30.270683	-2.905720	1.482079	0.843418	201626.594283	-0.189358	0.003049	0.589061	0.530387	2.042236	-0.124396	-0.124392	0.000000	1.564117	0.477405	0.200629	nan	0.445538	0.559104	1.535534	-22.363786	156.751306	0.000000	14.126178	83.815898
947.400000	7.756666	7.787333	0.337434	0.162498	0.596903	-47.743352	2761.044698	21.977686	8.641630	20.558157	30.191758	28.746392	30.900899	29.212441	30.278504	-2.905889	1.481956	0.843522	201392.105337	-0.186465	0.003177	0.577380	0.530673	2.041655	-0.124394	-0.124390	0.000000	1.564375	0.478458	0.200662	nan	0.446521	0.556839	1.532951	-28.084325	156.751306	0.000000	12.928051	83.815898
947.600000	7.756804	7.786879	0.333483	0.161416	0.603761	-53.407228	2761.076405	19.722846	8.640558	20.570678	30.194185	28.744495	30.895430	29.208133	30.278421	-2.905896	1.482417	0.843374	201102.231280	-0.186211	0.003242	0.577023	0.530832	2.041230	-0.124394	-0.124389	0.000000	1.564919	0.479990	0.200731	nan	0.447951	0.554035	1.528449	-31.416016	156.751306	0.000000	11.601674	83.815898
947.800000	7.756603	7.786829	0.327759	0.160930	0.606703	-44.805887	2761.415250	17.084863	8.639259	20.579946	30.200670	28.749974	30.885401	29.208128	30.274752	-2.905753	1.482670	0.843400	200829.661399	-0.189344	0.003139	0.605231	0.531025	2.041490	-0.124396	-0.124386	0.000000	1.565322	0.482208	0.200783	nan	0.450021	0.551395	1.521936	-26.356404	156.751306	0.000000	10.049919	83.815898
948.000000	7.756347	7.786954	0.324107	0.160896	0.606441	-26.308501	2761.586462	14.517690	8.637670	20.576395	30.201748	28.754457	30.879152	29.210839	30.274528	-2.905799	1.482946	0.843862	200545.500631	-0.189456	0.003010	0.618123	0.531304	2.041522	-0.124395	-0.124386	0.000000	1.565168	0.483781	0.200763	nan	0.451489	0.548639	1.517780	-15.475589	156.751306	0.000000	8.539818	83.815898
948.200000	7.756153	7.786730	0.325810	0.161311	0.609394	-28.969555	2761.429835	13.825331	8.636149	20.568976	30.197925	28.751443	30.873424	29.210577	30.279658	-2.905882	1.482792	0.843968	200283.406730	-0.188316	0.003013	0.577875	0.531603	2.041285	-0.124391	-0.124387	0.000000	1.564845	0.483415	0.200722	nan	0.451147	0.546094	1.519761	-17.040915	156.751306	0.000000	8.132548	83.815898
948.400000	7.756303	7.786291	0.328928	0.161551	0.606688	-61.372136	2761.262011	14.125520	8.634765	20.567054	30.196788	28.746800	30.863570	29.210162	30.286267	-2.905773	1.482262	0.843822	200076.965070	-0.189823	0.003135	0.530582	0.532192	2.041143	-0.124390	-0.124385	0.000000	1.564761	0.482782	0.200711	nan	0.450556	0.544086	1.523386	-36.101256	156.751306	0.000000	8.309129	83.815898
948.600000	7.756496	7.786072	0.329228	0.160732	0.603285	-97.789067	2761.260552	12.673251	8.633161	20.570727	30.200719	28.745846	30.856296	29.214332	30.286082	-2.905744	1.482539	0.843686	199894.157811	-0.189671	0.003157	0.536031	0.533029	2.040985	-0.124390	-0.124382	0.000000	1.564921	0.483410	0.200732	nan	0.451142	0.542307	1.523767	-57.522981	156.751306	0.000000	7.454854	83.815898
948.800000	7.756311	7.786121	0.327719	0.160311	0.606604	-123.496394	2761.484683	9.743810	8.631655	20.577942	30.207371	28.747785	30.849326	29.222438	30.276757	-2.905991	1.482818	0.843396	199707.437974	-0.188246	0.003141	0.569347	0.533621	2.041033	-0.124386	-0.124387	0.000000	1.565235	0.484486	0.200772	nan	0.452147	0.540488	1.522071	-72.644938	156.751306	0.000000	5.731653	83.815898
949.000000	7.755873	7.786046	0.326768	0.161472	0.604644	-140.409405	2761.821859	7.110013	8.630601	20.583273	30.213999	28.749647	30.841931	29.226901	30.267704	-2.906154	1.482672	0.843184	199464.069931	-0.189635	0.003207	0.572256	0.533786	2.041408	-0.124383	-0.124395	0.000000	1.565466	0.484964	0.200802	nan	0.452593	0.538115	1.521018	-82.593768	156.751306	0.000000	4.182361	83.815898
949.200000	7.755456	7.785877	0.329684	0.162868	0.598407	-161.007903	2762.067027	5.270970	8.629331	20.584350	30.215955	28.750266	30.841699	29.225295	30.265283	-2.906052	1.483238	0.843171	199263.611699	-0.190293	0.003172	0.532594	0.533349	2.041895	-0.124386	-0.124394	0.000000	1.565513	0.483493	0.200808	nan	0.451220	0.536157	1.524363	-94.710531	156.751306	0.000000	3.100571	83.815898
949.400000	7.755159	7.785954	0.335877	0.163401	0.597025	-191.005778	2762.144672	3.256767	8.627742	20.576678	30.213098	28.750289	30.841573	29.222179	30.267544	-2.905956	1.483527	0.843328	199099.411027	-0.188130	0.003086	0.499031	0.532470	2.041984	-0.124388	-0.124390	0.000000	1.565180	0.480462	0.200765	nan	0.448391	0.534553	1.531466	-112.356340	156.751306	0.000000	1.915745	83.815898
949.600000	7.754887	7.786127	0.340918	0.162970	0.594016	-217.116767	2762.178590	0.151993	8.626314	20.564839	30.210256	28.750069	30.837041	29.220864	30.271250	-2.905931	1.482793	0.843483	198929.726241	-0.187751	0.003157	0.542323	0.531809	2.041195	-0.124390	-0.124389	0.000000	1.564665	0.478064	0.200699	nan	0.446153	0.532893	1.537270	-127.715745	156.751306	0.000000	0.089408	83.815898
949.800000	7.754574	7.786128	0.343366	0.162488	0.591851	-243.869827	2762.237857	-2.847673	8.624909	20.549273	30.208214	28.749894	30.833514	29.221438	30.271423	-2.906008	1.482546	0.843288	198775.634266	-0.190303	0.003218	0.645740	0.531654	2.040950	-0.124391	-0.124392	0.000000	1.563988	0.477047	0.200612	nan	0.445204	0.531385	1.540096	-143.452839	156.751306	0.000000	-1.675102	83.815898
950.000000	7.754430	7.785944	0.345008	0.162800	0.598842	-280.865493	2762.459461	-4.401760	8.623384	20.521390	30.206585	28.750319	30.828050	29.223601	30.267653	-2.906112	1.482519	0.843021	198579.694843	-0.190933	0.003132	0.693087	0.531619	2.042043	-0.124391	-0.124394	0.000000	1.562775	0.476414	0.200456	nan	0.444613	0.529465	1.542006	-165.214996	156.751306	0.000000	-2.589271	83.815898
950.200000	7.754622	7.785768	0.348327	0.163260	0.603851	-309.742792	2762.667452	-5.514937	8.621792	20.496569	30.204559	28.749572	30.827007	29.223610	30.264205	-2.906068	1.482149	0.843108	198398.798160	-0.188707	0.003032	0.629935	0.530925	2.042917	-0.124391	-0.124392	0.000000	1.561695	0.474611	0.200318	nan	0.442931	0.527691	1.545818	-182.201642	156.751306	0.000000	-3.244081	83.815898
950.400000	7.754894	7.785774	0.354220	0.163335	0.605551	-312.899314	2762.676597	-7.527462	8.620429	20.490541	30.202584	28.748843	30.829338	29.215810	30.266279	-2.905920	1.482820	0.843383	198239.261552	-0.188442	0.003077	0.549059	0.529361	2.042935	-0.124393	-0.124391	0.000000	1.561432	0.471158	0.200284	nan	0.439708	0.526125	1.552565	-184.058420	156.751306	0.000000	-4.427919	83.815898
950.600000	7.754908	7.785727	0.361588	0.162735	0.614349	-301.743913	2762.779118	-9.973844	8.619166	20.490806	30.200022	28.750717	30.832044	29.205717	30.273373	-2.905676	1.483408	0.843805	198056.760762	-0.188864	0.003163	0.547395	0.527908	2.042421	-0.124400	-0.124389	0.000000	1.561444	0.467320	0.200286	nan	0.436126	0.524333	1.561001	-177.496419	156.751306	0.000000	-5.866967	83.815898
950.800000	7.754802	7.785458	0.367948	0.161521	0.622288	-308.900082	2762.914115	-11.413649	8.617458	20.481779	30.196814	28.751362	30.834368	29.201722	30.278299	-2.905622	1.481843	0.843936	197830.332295	-0.188198	0.003142	0.613957	0.527457	2.041545	-0.124399	-0.124385	0.000000	1.561051	0.464737	0.200235	nan	0.433716	0.522106	1.568283	-181.705931	156.751306	0.000000	-6.713911	83.815898
951.000000	7.754958	7.785132	0.371087	0.160940	0.630725	-342.649430	2763.074390	-11.224052	8.615767	20.469721	30.196067	28.749829	30.826332	29.205598	30.280588	-2.905808	1.480794	0.843680	197586.283702	-0.189797	0.003145	0.690679	0.527804	2.040881	-0.124393	-0.124382	0.000000	1.560526	0.463951	0.200168	nan	0.432982	0.519703	1.571925	-201.558488	156.751306	0.000000	-6.602384	83.815898
951.200000	7.754907	7.784911	0.372232	0.161489	0.647924	-363.751761	2763.345631	-10.334909	8.614379	20.467172	30.196757	28.749576	30.820054	29.212591	30.282113	-2.905853	1.481901	0.843722	197450.069141	-0.190578	0.003239	0.715602	0.528418	2.041239	-0.124390	-0.124381	0.000000	1.560415	0.464082	0.200154	nan	0.433105	0.518361	1.573271	-213.971624	156.751306	0.000000	-6.079358	83.815898
951.400000	7.754487	7.784748	0.375081	0.161977	0.661125	-354.592018	2763.564237	-9.200275	8.613008	20.477146	30.198401	28.750055	30.821433	29.215507	30.282315	-2.905805	1.482616	0.843753	197324.107587	-0.188198	0.003270	0.647572	0.528774	2.041928	-0.124393	-0.124384	0.000000	1.560849	0.463425	0.200209	nan	0.432491	0.517119	1.576531	-208.583540	156.751306	0.000000	-5.411926	83.815898
951.600000	7.754522	7.784634	0.381120	0.161523	0.668536	-345.536876	2763.663299	-7.634535	8.611619	20.490822	30.199322	28.749281	30.826282	29.214046	30.281029	-2.905755	1.482958	0.843293	197103.224113	-0.187971	0.003115	0.534958	0.528593	2.041625	-0.124395	-0.124386	0.000000	1.561445	0.461242	0.200286	nan	0.430454	0.514939	1.583432	-203.256986	156.751306	0.000000	-4.490903	83.815898
951.800000	7.754728	7.784518	0.388105	0.160970	0.679849	-351.358695	2763.675366	-6.368189	8.610286	20.497642	30.200351	28.747679	30.833279	29.212621	30.279013	-2.905721	1.483168	0.843365	196875.743650	-0.190308	0.003029	0.489656	0.528241	2.040949	-0.124391	-0.124386	0.000000	1.561742	0.458622	0.200324	nan	0.428009	0.512691	1.591407	-206.681585	156.751306	0.000000	-3.745994	83.815898
952.000000	7.754255	7.784322	0.391653	0.161171	0.687368	-363.467053	2763.810565	-5.892136	8.609067	20.488243	30.206494	28.746564	30.833889	29.215084	30.277657	-2.906007	1.482572	0.844283	196686.403209	-0.189300	0.003265	0.522906	0.528131	2.040569	-0.124387	-0.124388	0.000000	1.561332	0.457349	0.200271	nan	0.426821	0.510818	1.595473	-213.804149	156.751306	0.000000	-3.465962	83.815898
952.200000	7.753432	7.784205	0.390446	0.161821	0.690188	-371.095762	2764.058455	-6.403788	8.607751	20.436447	30.214237	28.746856	30.833878	29.220305	30.272124	-2.906294	1.482725	0.844622	196543.872651	-0.187188	0.003443	0.560181	0.528347	2.040606	-0.124385	-0.124390	0.000000	1.559076	0.457927	0.199982	nan	0.427360	0.509407	1.594088	-218.291625	156.751306	0.000000	-3.766934	83.815898
952.400000	7.752932	7.784380	0.390601	0.162399	0.697345	-360.926127	2764.405971	-8.363877	8.606369	20.361505	30.219136	28.749777	30.835851	29.224066	30.263347	-2.906141	1.483097	0.843959	196421.883658	-0.189588	0.003334	0.573316	0.528740	2.041296	-0.124385	-0.124388	0.000000	1.555806	0.458224	0.199563	nan	0.427638	0.508199	1.594256	-212.309486	156.751306	0.000000	-4.919928	83.815898
952.600000	7.752872	7.784642	0.397642	0.162624	0.699221	-347.989093	2764.782340	-10.682821	8.604893	20.326695	30.217865	28.752474	30.843887	29.225359	30.260543	-2.905972	1.482453	0.843218	196302.705371	-0.191007	0.003278	0.534842	0.529090	2.041773	-0.124391	-0.124389	0.000000	1.554286	0.456239	0.199368	nan	0.425785	0.507017	1.602289	-204.699466	156.751306	0.000000	-6.284012	83.815898
952.800000	7.753049	7.784496	0.406940	0.162945	0.693110	-357.804212	2764.824564	-12.035378	8.603255	20.332433	30.210729	28.750678	30.859803	29.224072	30.265549	-2.905975	1.481811	0.843040	196178.874356	-0.188385	0.003290	0.475232	0.529242	2.041908	-0.124394	-0.124393	0.000000	1.554536	0.453371	0.199400	nan	0.423108	0.505789	1.612867	-210.473066	156.751306	0.000000	-7.079634	83.815898
953.000000	7.753171	7.784086	0.410106	0.163499	0.691660	-371.025678	2764.714313	-12.919812	8.601639	20.344087	30.206236	28.746844	30.868232	29.221948	30.273112	-2.905960	1.481734	0.843157	196040.486841	-0.187819	0.003214	0.456759	0.529347	2.042063	-0.124391	-0.124395	0.000000	1.555045	0.452440	0.199465	nan	0.422240	0.504415	1.616453	-218.250399	156.751306	0.000000	-7.599889	83.815898
953.200000	7.753070	7.783913	0.407520	0.163586	0.689714	-356.311253	2764.800365	-13.565459	8.600045	20.342976	30.205475	28.745877	30.872613	29.220302	30.274736	-2.905904	1.482234	0.843429	195899.502243	-0.189640	0.003118	0.496523	0.529705	2.042042	-0.124390	-0.124393	0.000000	1.554997	0.453578	0.199459	nan	0.423302	0.503015	1.613464	-209.594855	156.751306	0.000000	-7.979682	83.815898
953.400000	7.752945	7.783985	0.407246	0.162781	0.685295	-321.835356	2765.054747	-12.700487	8.598670	20.311689	30.204644	28.748874	30.876938	29.217963	30.270005	-2.905938	1.483139	0.843736	195678.578762	-0.188756	0.003041	0.573341	0.530193	2.042211	-0.124390	-0.124391	0.000000	1.553630	0.454089	0.199283	nan	0.423779	0.500819	1.613127	-189.314915	156.751306	0.000000	-7.470875	83.815898
953.600000	7.752718	7.783951	0.412888	0.161830	0.687243	-303.216253	2765.293602	-9.392518	8.597561	20.262988	30.204834	28.752118	30.876604	29.215249	30.266882	-2.905940	1.483175	0.843689	195414.233632	-0.186396	0.003034	0.583337	0.530494	2.042041	-0.124395	-0.124394	0.000000	1.551500	0.452525	0.199010	nan	0.422319	0.498187	1.619599	-178.362502	156.751306	0.000000	-5.525011	83.815898
953.800000	7.752414	7.783853	0.419409	0.161680	0.688859	-313.897274	2765.353509	-5.024221	8.596201	20.233217	30.202343	28.751901	30.884361	29.210938	30.269867	-2.905683	1.481971	0.843495	195220.456543	-0.187887	0.003015	0.530641	0.530595	2.041268	-0.124397	-0.124391	0.000000	1.550197	0.450537	0.198843	nan	0.420464	0.496256	1.627035	-184.645455	156.751306	0.000000	-2.955424	83.815898
954.000000	7.752588	7.783773	0.421890	0.161420	0.688419	-323.289815	2765.240457	-1.978850	8.594601	20.231097	30.195354	28.750039	30.898248	29.205365	30.277937	-2.905548	1.481215	0.843471	195036.404986	-0.190574	0.003004	0.547565	0.530618	2.041176	-0.124394	-0.124382	0.000000	1.550104	0.449790	0.198831	nan	0.419767	0.494420	1.629805	-190.170479	156.751306	0.000000	-1.164029	83.815898
954.200000	7.752905	7.783309	0.421058	0.160635	0.694790	-306.220766	2765.174249	-0.455328	8.593127	20.237744	30.192667	28.749313	30.901928	29.204673	30.285771	-2.905739	1.481441	0.843660	194873.484258	-0.189352	0.003237	0.596441	0.530896	2.041463	-0.124391	-0.124379	0.000000	1.550395	0.450272	0.198869	nan	0.420216	0.492794	1.628831	-180.129862	156.751306	0.000000	-0.267840	83.815898
954.400000	7.752995	7.782858	0.421059	0.160416	0.702069	-279.015334	2765.303360	0.975218	8.591608	20.238807	30.195534	28.748772	30.902161	29.210220	30.286683	-2.905821	1.481805	0.843897	194773.443743	-0.187902	0.003464	0.560419	0.531815	2.041081	-0.124389	-0.124384	0.000000	1.550442	0.451029	0.198874	nan	0.420923	0.491794	1.628831	-164.126667	156.751306	0.000000	0.573658	83.815898
954.600000	7.753042	7.783009	0.424597	0.160669	0.706082	-270.153815	2765.431375	2.473662	8.590075	20.241181	30.200160	28.748414	30.902615	29.215114	30.279834	-2.905718	1.482318	0.843921	194746.314078	-0.188657	0.003321	0.516570	0.532849	2.041234	-0.124386	-0.124389	0.000000	1.550546	0.450792	0.198888	nan	0.420702	0.491523	1.632886	-158.914009	156.751306	0.000000	1.455095	83.815898
954.800000	7.752658	7.783022	0.428309	0.160969	0.715979	-282.065428	2765.610022	2.732230	8.588765	20.248743	30.206785	28.749083	30.896553	29.217376	30.273593	-2.905762	1.482440	0.843729	194804.646353	-0.189233	0.003184	0.555795	0.533065	2.042090	-0.124388	-0.124389	0.000000	1.550877	0.449794	0.198930	nan	0.419770	0.492106	1.637175	-165.920840	156.751306	0.000000	1.607194	83.815898
955.000000	7.752113	7.782607	0.428109	0.161655	0.725519	-287.232260	2765.838021	0.792569	8.587498	20.252499	30.210215	28.749070	30.892956	29.219141	30.272658	-2.905940	1.482181	0.843415	194814.311201	-0.189957	0.003248	0.600028	0.532599	2.041905	-0.124391	-0.124384	0.000000	1.551041	0.449436	0.198951	nan	0.419436	0.492202	1.636965	-168.960153	156.751306	0.000000	0.466217	83.815898
955.200000	7.751875	7.782460	0.426132	0.162286	0.728460	-272.333388	2765.899505	-3.231686	8.586145	20.250210	30.210618	28.748231	30.897367	29.217827	30.274932	-2.906082	1.483367	0.843204	194753.938847	-0.189046	0.003245	0.606540	0.532387	2.041136	-0.124388	-0.124383	0.000000	1.550941	0.449881	0.198938	nan	0.419851	0.491599	1.634674	-160.196111	156.751306	0.000000	-1.900992	83.815898
955.400000	7.751641	7.782564	0.426535	0.162285	0.733626	-258.802149	2766.059929	-9.112179	8.584731	20.249901	30.213255	28.748448	30.904438	29.217949	30.276961	-2.906177	1.484967	0.843542	194738.223496	-0.186515	0.003203	0.657126	0.532555	2.041011	-0.124385	-0.124387	0.000000	1.550927	0.449911	0.198937	nan	0.419879	0.491442	1.635098	-152.236558	156.751306	0.000000	-5.360105	83.815898
955.600000	7.751418	7.782642	0.429462	0.162232	0.735042	-262.117081	2766.257579	-16.487752	8.583348	20.246030	30.215217	28.749054	30.909069	29.224477	30.274040	-2.906249	1.484479	0.843892	194749.589842	-0.187427	0.003197	0.775699	0.532584	2.041595	-0.124382	-0.124392	0.000000	1.550758	0.449024	0.198915	nan	0.419052	0.491556	1.638429	-154.186518	156.751306	0.000000	-9.698678	83.815898
955.800000	7.751155	7.782696	0.432273	0.162656	0.731151	-273.407541	2766.402376	-24.189158	8.582052	20.220612	30.216715	28.751131	30.903760	29.228750	30.268053	-2.906291	1.483144	0.843476	194751.136385	-0.189508	0.003186	0.850362	0.532194	2.042440	-0.124382	-0.124400	0.000000	1.549645	0.447806	0.198772	nan	0.417915	0.491571	1.641681	-160.827965	156.751306	0.000000	-14.228916	83.815898
