X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa_mA	PDT-M-0101B-10kPa_mA	PDT-M-0101C-3kPa_mA	PDT-M-0101D-30Kpa_mA	PDT-M-0101D-30Kpa_mA_tara	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Agua	Comment	Alpha	rho_g	dP_F/dz PDT-M-0101-40kPa_mA	dP_F/dz dP_dz_total_PDT-M-0101-40kPa_mA	dP_F/dz dP_dz_gravitacional	dP_F/dz PDT-M-0101D-30Kpa_mA	dP_F/dz dP_dz_total_PDT-M-0101D-30Kpa_mA
275.600000	7.616173	7.647161	1.056340	0.088342	2.985509	-14003.696444	-10941.713555	-2985.653920	-13178.984213	-13626.086760	8.702985	951.112238	23.035659	22.818060	25.546108	23.345420	23.035292	-2.909421	0.850579	0.980489	197939.715777	-0.194355	12.118030	-0.061257	0.000000	2.033385	-0.124458	-0.124449	14.007969	-0.014970	7.008016	1.794876	nan	0.523182	2.399895	4628.240625	-1204.482292	3306.028333	4385.249731	-957.770460
275.800000	7.616282	7.646746	1.058865	0.088995	2.986446	-14011.932241	-10941.465839	-2985.275310	-13184.771291	-13631.873837	8.699683	953.394371	23.039119	22.819474	25.544134	23.340546	23.035314	-2.909467	0.850712	0.979583	197928.691777	-0.193359	12.118438	-0.061423	0.000000	2.033170	-0.124455	-0.124444	14.027521	-0.015346	6.999232	1.797335	nan	0.523074	2.402860	4633.841970	-1204.482292	3306.788676	4389.414236	-957.770460
276.000000	7.616447	7.646894	1.059842	0.089765	2.992998	-14027.901559	-10941.698113	-2984.976745	-13199.885016	-13646.987563	8.695516	955.008959	23.038118	22.821316	25.544727	23.336172	23.040732	-2.909568	0.851145	0.978876	197908.235745	-0.192548	12.118710	-0.061747	0.000000	2.031346	-0.124450	-0.124439	14.041167	-0.015437	6.996159	1.799074	nan	0.522872	2.403996	4644.628229	-1204.482292	3308.180141	4399.696129	-957.770460
276.200000	7.616102	7.647133	1.058237	0.089740	3.003741	-14055.960566	-10941.525282	-2984.670242	-13221.638116	-13668.740663	8.691469	954.300303	23.036431	22.821347	25.542576	23.341454	23.044378	-2.909611	0.852847	0.979043	197904.478972	-0.191686	12.118574	-0.061984	0.000000	2.029633	-0.124450	-0.124437	14.034964	-0.015181	7.001679	1.798311	nan	0.522835	2.402139	4661.379648	-1204.482292	3308.430167	4412.742095	-957.770460
276.400000	7.615693	7.646744	1.053312	0.088753	3.005368	-14071.929239	-10941.019572	-2984.359681	-13235.163479	-13682.266026	8.688224	952.889872	23.037869	22.820132	25.535588	23.353068	23.041669	-2.909735	0.853579	0.979490	197917.774356	-0.191152	12.117714	-0.062077	0.000000	2.029163	-0.124451	-0.124443	14.022582	-0.014644	7.017533	1.796792	nan	0.522966	2.396444	4669.843620	-1204.482292	3307.513484	4419.781509	-957.770460
276.600000	7.615226	7.646041	1.049049	0.088758	2.991006	-14055.854804	-10941.074225	-2984.485249	-13222.676753	-13669.779300	8.685236	953.450753	23.041323	22.818603	25.530938	23.360308	23.035339	-2.909920	0.852746	0.979437	197951.580517	-0.192257	12.116462	-0.062094	0.000000	2.029832	-0.124452	-0.124451	14.026639	-0.013990	7.030771	1.797396	nan	0.523299	2.391503	4658.072276	-1204.482292	3305.206128	4410.129019	-957.770460
276.800000	7.614717	7.645740	1.049837	0.089787	2.973071	-14012.580709	-10942.447527	-2984.912304	-13185.443351	-13632.545898	8.682014	954.840158	23.045442	22.817821	25.532853	23.359311	23.031372	-2.909990	0.851825	0.979086	198010.789097	-0.193244	12.115797	-0.062199	0.000000	2.032240	-0.124458	-0.124454	14.037980	-0.013666	7.027501	1.798892	nan	0.523881	2.392408	4628.606186	-1204.482292	3301.191914	4384.212804	-957.770460
277.000000	7.614354	7.645893	1.055787	0.090112	2.966878	-13955.044365	-10943.739154	-2985.183947	-13139.661383	-13586.763930	8.678671	956.129946	23.047741	22.819881	25.536905	23.352830	23.030061	-2.909982	0.851079	0.979043	198060.130876	-0.192366	12.115840	-0.062175	0.000000	2.033892	-0.124462	-0.124449	14.048793	-0.013657	7.007342	1.800281	nan	0.524366	2.399324	4591.444584	-1204.482292	3297.867866	4353.958187	-957.770460
277.200000	7.613977	7.646038	1.061106	0.089559	2.974362	-13889.712159	-10943.855557	-2985.077133	-13089.713516	-13536.816063	8.675401	957.193431	23.046296	22.820415	25.539552	23.347487	23.029396	-2.909963	0.849963	0.978991	198066.732343	-0.191267	12.115897	-0.062118	0.000000	2.032429	-0.124461	-0.124448	14.057986	-0.013931	6.989447	1.801425	nan	0.524431	2.405514	4552.591356	-1204.482292	3297.440544	4324.149767	-957.770460
277.400000	7.613284	7.645529	1.060814	0.089212	2.992297	-13841.730083	-10942.853297	-2984.832658	-13041.921404	-13489.023950	8.672055	956.407681	23.045805	22.817973	25.536258	23.349696	23.029143	-2.909928	0.848040	0.979340	198040.824669	-0.191720	12.115464	-0.062037	0.000000	2.030678	-0.124457	-0.124452	14.051848	-0.014383	6.989757	1.800579	nan	0.524176	2.405200	4526.118855	-1204.482292	3299.198772	4297.794988	-957.770460
277.600000	7.612504	7.644595	1.056046	0.089771	3.009612	-13840.016615	-10942.507890	-2984.791805	-13013.769527	-13460.872073	8.668413	955.013574	23.048823	22.820101	25.529946	23.356042	23.027975	-2.909963	0.847143	0.980255	198003.798369	-0.192734	12.114472	-0.061860	0.000000	2.031121	-0.124454	-0.124457	14.040362	-0.014593	7.004445	1.799079	nan	0.523812	2.399682	4527.595652	-1204.482292	3301.694944	4283.731232	-957.770460
277.800000	7.612120	7.644049	1.051046	0.090605	3.011914	-13873.253845	-10943.943148	-2984.938290	-13017.236373	-13464.338920	8.664790	954.661451	23.049711	22.824868	25.534488	23.358159	23.025999	-2.910052	0.849648	0.980111	197996.028942	-0.193056	12.113408	-0.061890	0.000000	2.032973	-0.124452	-0.124460	14.037320	-0.014506	7.020461	1.798700	nan	0.523736	2.393806	4547.656843	-1204.482292	3302.196583	4286.272192	-957.770460
278.000000	7.611944	7.644033	1.048793	0.090638	2.995415	-13911.324497	-10944.929262	-2985.072518	-13049.077830	-13496.180377	8.661557	954.798164	23.042687	22.825470	25.548545	23.355075	23.025295	-2.909906	0.852585	0.978923	198039.525899	-0.192347	12.112965	-0.062005	0.000000	2.035868	-0.124451	-0.124459	14.038445	-0.014484	7.028235	1.798847	nan	0.524163	2.391062	4567.105094	-1204.482292	3299.224818	4302.030695	-957.770460
278.200000	7.611824	7.644174	1.050058	0.090337	2.974741	-13943.748317	-10943.823989	-2984.909065	-13093.876300	-13540.978847	8.658539	954.912972	23.031479	22.823220	25.558763	23.349632	23.027207	-2.909621	0.850186	0.978037	198096.778409	-0.190825	12.113002	-0.061831	0.000000	2.037436	-0.124452	-0.124450	14.039456	-0.014531	7.024327	1.798971	nan	0.524726	2.392457	4582.311287	-1204.482292	3295.339621	4324.497540	-957.770460
278.400000	7.611881	7.644315	1.054089	0.090224	2.967969	-13968.057252	-10941.964954	-2984.693037	-13130.833786	-13577.936333	8.655436	954.933180	23.026724	22.820888	25.558816	23.344359	23.030209	-2.909604	0.846767	0.978157	198125.250287	-0.190610	12.112629	-0.061530	0.000000	2.035926	-0.124454	-0.124450	14.039610	-0.014515	7.010490	1.798993	nan	0.525006	2.397164	4594.698016	-1204.482292	3293.426880	4344.324497	-957.770460
278.600000	7.611829	7.644102	1.055917	0.089726	2.976098	-13970.549513	-10942.097168	-2984.767145	-13140.326452	-13587.428999	8.652139	954.902802	23.031468	22.820689	25.552201	23.341571	23.030726	-2.909760	0.848845	0.979113	198127.612385	-0.192331	12.111805	-0.061736	0.000000	2.033897	-0.124460	-0.124456	14.039468	-0.014629	7.003450	1.798960	nan	0.525029	2.399352	4596.005623	-1204.482292	3293.280464	4349.762002	-957.770460
278.800000	7.611419	7.643609	1.054114	0.089485	2.988610	-13950.568938	-10943.587693	-2984.885906	-13121.922809	-13569.025355	8.648784	954.853806	23.038081	22.823952	25.544992	23.340764	23.029051	-2.909783	0.852980	0.979709	198136.092990	-0.193341	12.110989	-0.062225	0.000000	2.033569	-0.124462	-0.124455	14.039386	-0.014958	7.008481	1.798907	nan	0.525112	2.397305	4583.663258	-1204.482292	3292.704467	4338.360332	-957.770460
279.000000	7.611071	7.643279	1.052605	0.089904	2.997868	-13935.044531	-10943.503819	-2985.067068	-13105.398511	-13552.501058	8.645415	954.816654	23.037525	22.825480	25.541094	23.339841	23.030419	-2.909678	0.854465	0.979403	198148.315852	-0.192756	12.110348	-0.062355	0.000000	2.034588	-0.124456	-0.124453	14.039383	-0.015267	7.012867	1.798867	nan	0.525232	2.395574	4573.692892	-1204.482292	3291.873180	4327.808870	-957.770460
279.200000	7.611210	7.642966	1.051379	0.089569	3.000899	-13940.830888	-10941.982322	-2985.420991	-13111.717628	-13558.820174	8.641954	954.781653	23.029132	22.822758	25.544842	23.338674	23.037773	-2.909609	0.852273	0.978919	198137.724764	-0.192246	12.110292	-0.062031	0.000000	2.035298	-0.124453	-0.124453	14.039399	-0.015576	7.016928	1.798829	nan	0.525128	2.394112	4577.812632	-1204.482292	3292.582378	4332.235196	-957.770460
279.400000	7.611568	7.642459	1.048290	0.088669	2.993340	-13940.470931	-10941.212601	-2985.693257	-13121.954476	-13569.057023	8.638557	954.726096	23.021232	22.819692	25.551795	23.337752	23.048057	-2.909565	0.846928	0.978951	198125.764319	-0.192682	12.110406	-0.061776	0.000000	2.034616	-0.124454	-0.124453	14.039405	-0.016048	7.027409	1.798770	nan	0.525011	2.390448	4578.404780	-1204.482292	3293.373642	4339.048135	-957.770460
279.600000	7.611629	7.641752	1.045040	0.088594	2.978370	-13914.103873	-10942.132402	-2985.915238	-13115.062088	-13562.164635	8.635059	954.694554	23.021205	22.817801	25.551007	23.337929	23.052905	-2.909696	0.842254	0.979097	198127.117751	-0.194355	12.109857	-0.061953	0.000000	2.033217	-0.124454	-0.124450	14.039404	-0.016312	7.037715	1.798736	nan	0.525024	2.386660	4562.788466	-1204.482292	3293.268792	4334.888940	-957.770460
279.800000	7.611157	7.641215	1.044893	0.088570	2.966828	-13902.935297	-10943.163553	-2985.813624	-13104.528779	-13551.631325	8.631446	953.852247	23.027960	22.817384	25.543006	23.340680	23.047127	-2.909942	0.841624	0.979524	198109.933559	-0.195003	12.109093	-0.062150	0.000000	2.032118	-0.124453	-0.124443	14.031985	-0.015965	7.037161	1.797829	nan	0.524855	2.386552	4557.375418	-1204.482292	3294.440020	4329.864103	-957.770460
280.000000	7.610526	7.640981	1.048958	0.088440	2.966123	-13932.781536	-10942.902197	-2985.265139	-13114.362702	-13561.465249	8.628153	951.838167	23.034356	22.818704	25.537600	23.343051	23.038381	-2.909924	0.843753	0.980422	198083.024752	-0.193379	12.108762	-0.061980	0.000000	2.031179	-0.124454	-0.124447	14.014409	-0.015308	7.022649	1.795658	nan	0.524591	2.391343	4576.768358	-1204.482292	3296.286161	4337.494905	-957.770460
280.200000	7.610262	7.640584	1.055330	0.089623	2.975781	-13970.280271	-10942.351515	-2985.255352	-13137.618230	-13584.720777	8.624942	950.402361	23.036848	22.819861	25.538814	23.341268	23.036861	-2.909809	0.844710	0.980539	198084.574171	-0.193087	12.108878	-0.061686	0.000000	2.030876	-0.124456	-0.124456	14.001950	-0.014920	7.000608	1.794110	nan	0.524606	2.398775	4598.749602	-1204.482292	3296.207122	4351.095588	-957.770460
280.400000	7.610126	7.640133	1.057885	0.090580	2.995783	-13993.602254	-10942.481707	-2985.707376	-13151.944641	-13599.047188	8.621541	951.149529	23.036926	22.819560	25.543965	23.338817	23.043231	-2.909810	0.843602	0.979753	198107.690553	-0.194240	12.108992	-0.061858	0.000000	2.031578	-0.124454	-0.124453	14.008205	-0.014892	6.991740	1.794916	nan	0.524833	2.401717	4610.917079	-1204.482292	3294.646437	4357.962203	-957.770460
280.600000	7.609758	7.640018	1.054628	0.089654	3.015296	-14008.806836	-10942.958354	-2985.628937	-13159.676034	-13606.778581	8.618027	952.598183	23.037964	22.818482	25.546805	23.341124	23.050544	-2.909820	0.842333	0.979140	198144.660137	-0.193962	12.108955	-0.062154	0.000000	2.031825	-0.124452	-0.124444	14.020373	-0.014886	7.002808	1.796478	nan	0.525196	2.397890	4617.344109	-1204.482292	3292.124439	4359.988084	-957.770460
280.800000	7.609496	7.639924	1.050496	0.088513	3.016304	-14024.691381	-10943.511012	-2985.467786	-13171.175250	-13618.277796	8.614404	952.156017	23.041580	22.817862	25.541533	23.349689	23.050669	-2.909890	0.840980	0.979450	198198.859366	-0.193442	12.108804	-0.062131	0.000000	2.031239	-0.124449	-0.124442	14.016228	-0.014455	7.016654	1.796001	nan	0.525729	2.393107	4622.992972	-1204.482292	3288.439023	4363.066912	-957.770460
281.000000	7.609343	7.639646	1.049506	0.088595	2.996634	-14033.601455	-10943.508044	-2985.695901	-13176.766077	-13623.868624	8.611109	950.917908	23.046135	22.818842	25.533328	23.360148	23.040610	-2.909952	0.840377	0.979954	198235.420755	-0.194150	12.108109	-0.062200	0.000000	2.031518	-0.124447	-0.124441	14.004896	-0.013530	7.019200	1.794666	nan	0.526088	2.392017	4625.745551	-1204.482292	3285.965272	4363.881883	-957.770460
281.200000	7.608986	7.639410	1.052069	0.090209	2.974264	-14012.631205	-10942.971213	-2985.703062	-13165.804094	-13612.906640	8.608180	950.586115	23.049592	22.820061	25.531100	23.363136	23.027390	-2.909922	0.842154	0.979779	198234.559449	-0.194518	12.107257	-0.062328	0.000000	2.032155	-0.124446	-0.124447	14.001520	-0.012944	7.009658	1.794308	nan	0.526079	2.395028	4613.477315	-1204.482292	3286.036520	4357.504906	-957.770460
281.400000	7.608299	7.639273	1.053763	0.092176	2.968479	-13957.542605	-10943.025980	-2985.494473	-13134.971690	-13582.074236	8.605066	950.656643	23.049851	22.820279	25.533565	23.355572	23.022721	-2.909903	0.844477	0.979707	198238.044959	-0.193974	12.106902	-0.062313	0.000000	2.032937	-0.124446	-0.124458	14.002492	-0.013323	7.003608	1.794384	nan	0.526113	2.396987	4580.845656	-1204.482292	3285.805447	4339.137124	-957.770460
281.600000	7.607495	7.639107	1.052039	0.092140	2.976528	-13894.607800	-10943.572269	-2985.320138	-13090.081981	-13537.184528	8.601623	951.573031	23.045771	22.821382	25.534534	23.345472	23.026740	-2.909767	0.844789	0.979526	198254.649387	-0.193400	12.106711	-0.062240	0.000000	2.033970	-0.124449	-0.124459	14.010929	-0.014056	7.009247	1.795373	nan	0.526276	2.394966	4542.694040	-1204.482292	3284.672546	4311.598512	-957.770460
281.800000	7.607122	7.638778	1.050400	0.090560	2.985452	-13862.310267	-10942.745390	-2984.833833	-13060.617247	-13507.719794	8.598013	952.764104	23.040223	22.823126	25.533370	23.341949	23.030845	-2.909718	0.845304	0.979163	198240.492033	-0.192572	12.106328	-0.062085	0.000000	2.033066	-0.124452	-0.124452	14.021274	-0.014392	7.014293	1.796656	nan	0.526137	2.393061	4524.646362	-1204.482292	3285.625529	4295.219299	-957.770460
282.000000	7.607022	7.638175	1.050955	0.090172	2.990507	-13882.807096	-10942.027456	-2984.194193	-13064.053684	-13511.156231	8.594424	951.286456	23.037697	22.823298	25.533693	23.347673	23.032881	-2.909886	0.847038	0.979410	198191.932923	-0.190994	12.105791	-0.062122	0.000000	2.032312	-0.124453	-0.124448	14.008610	-0.014146	7.011597	1.795064	nan	0.525661	2.393707	4539.995613	-1204.482292	3288.917236	4300.532440	-957.770460
282.200000	7.606949	7.637554	1.053379	0.091330	2.992482	-13937.608256	-10943.158592	-2984.122556	-13086.200034	-13533.302581	8.590954	947.894270	23.038604	22.823542	25.536738	23.357736	23.033080	-2.909802	0.847847	0.979390	198133.624362	-0.190025	12.105447	-0.062245	0.000000	2.034631	-0.124455	-0.124450	13.979653	-0.013726	7.002676	1.791403	nan	0.525088	2.396513	4576.195881	-1204.482292	3292.876002	4317.518470	-957.770460
282.400000	7.606961	7.637461	1.056148	0.091881	2.991091	-13973.919512	-10944.402519	-2984.987338	-13110.379429	-13557.481976	8.587697	946.938847	23.038310	22.824306	25.543576	23.359992	23.031261	-2.909574	0.846512	0.978832	198112.625162	-0.191322	12.105490	-0.062179	0.000000	2.037373	-0.124457	-0.124456	13.971432	-0.013551	6.993332	1.790371	nan	0.524882	2.399691	4598.996781	-1204.482292	3294.304929	4333.170570	-957.770460
282.600000	7.606745	7.637798	1.056797	0.091008	2.991318	-13978.915620	-10944.959077	-2985.772457	-13130.961049	-13578.063596	8.584595	949.006736	23.032626	22.821928	25.551988	23.349694	23.030721	-2.909467	0.843174	0.978415	198142.119035	-0.192819	12.105553	-0.062078	0.000000	2.038153	-0.124462	-0.124456	13.988899	-0.013609	6.991687	1.792604	nan	0.525171	2.400381	4599.947266	-1204.482292	3292.301254	4343.273732	-957.770460
282.800000	7.606272	7.637821	1.053910	0.090143	2.995539	-13984.829494	-10943.455502	-2985.516811	-13149.455772	-13596.558319	8.581184	949.916856	23.026224	22.818410	25.556473	23.338000	23.033866	-2.909256	0.841653	0.978407	198176.135787	-0.192633	12.105235	-0.061983	0.000000	2.036862	-0.124462	-0.124450	13.996963	-0.014016	7.001548	1.793586	nan	0.525505	2.396974	4601.112778	-1204.482292	3289.979872	4351.831598	-957.770460
283.000000	7.606132	7.637251	1.049016	0.089976	2.997023	-13999.093887	-10941.773996	-2985.237207	-13163.676717	-13610.779264	8.577318	948.046661	23.025841	22.818332	25.553573	23.334255	23.037930	-2.909326	0.843397	0.979076	198184.309997	-0.192989	12.104469	-0.062038	0.000000	2.034059	-0.124451	-0.124446	13.981689	-0.014479	7.017307	1.791568	nan	0.525586	2.391282	4608.926222	-1204.482292	3289.407763	4359.624751	-957.770460
283.200000	7.606223	7.636444	1.047396	0.089903	2.987940	-14016.494231	-10943.119657	-2985.457083	-13174.435937	-13621.538484	8.573815	946.286105	23.029703	22.820627	25.544794	23.337984	23.038149	-2.909886	0.845238	0.979443	198158.251126	-0.193961	12.103619	-0.062174	0.000000	2.032452	-0.124446	-0.124447	13.967048	-0.014666	7.021449	1.789666	nan	0.525330	2.389461	4620.912458	-1204.482292	3291.174442	4367.720382	-957.770460
283.400000	7.605948	7.635936	1.051731	0.089656	2.976483	-14029.034302	-10944.427657	-2985.534982	-13185.316199	-13632.418746	8.570932	946.009718	23.032909	22.822982	25.540666	23.343179	23.037329	-2.910080	0.845527	0.979082	198119.660436	-0.193850	12.103386	-0.062129	0.000000	2.032936	-0.124452	-0.124453	13.964629	-0.014575	7.005900	1.789367	nan	0.524951	2.394557	4630.918935	-1204.482292	3293.811900	4376.757994	-957.770460
283.600000	7.605449	7.635975	1.058240	0.089374	2.978063	-14023.571837	-10943.012168	-2985.808023	-13187.938654	-13635.041201	8.567781	946.293224	23.031234	22.823600	25.547824	23.344108	23.041846	-2.909618	0.844287	0.978758	198097.905457	-0.193871	12.103756	-0.061888	0.000000	2.033695	-0.124458	-0.124456	13.966602	-0.014160	6.984131	1.789673	nan	0.524737	2.402100	4629.214579	-1204.482292	3295.307765	4379.796480	-957.770460
283.800000	7.605151	7.635912	1.060018	0.089178	2.991034	-14004.050793	-10941.565144	-2986.227453	-13179.268122	-13626.370669	8.564187	946.468691	23.024911	22.820973	25.559725	23.341455	23.048457	-2.909235	0.842985	0.978467	198096.864547	-0.194381	12.103710	-0.061706	0.000000	2.033492	-0.124456	-0.124455	13.967804	-0.013884	6.978364	1.789863	nan	0.524727	2.404080	4617.820717	-1204.482292	3295.375259	4374.763661	-957.770460
284.000000	7.605182	7.635302	1.055930	0.088766	3.003018	-13988.830807	-10941.731410	-2986.046560	-13172.316748	-13619.419295	8.560826	946.466311	23.021034	22.816771	25.561457	23.337770	23.051084	-2.909331	0.843155	0.978511	198101.938575	-0.194432	12.103096	-0.061792	0.000000	2.032110	-0.124455	-0.124448	13.967862	-0.013962	6.991540	1.789861	nan	0.524777	2.399292	4608.508070	-1204.482292	3295.012399	4370.311758	-957.770460
284.200000	7.605210	7.634809	1.051317	0.088313	3.006145	-13993.337375	-10942.465608	-2985.480198	-13175.639498	-13622.742045	8.557715	947.329552	23.026035	22.815690	25.547007	23.336307	23.048593	-2.909497	0.844481	0.979238	198109.061008	-0.194835	12.102493	-0.062054	0.000000	2.030667	-0.124456	-0.124444	13.975066	-0.013894	7.006208	1.790793	nan	0.524847	2.394022	4610.643261	-1204.482292	3294.522908	4371.776825	-957.770460
284.400000	7.604843	7.634669	1.048056	0.088469	2.998970	-14014.371219	-10943.140772	-2985.179007	-13184.304658	-13631.407205	8.554353	948.545043	23.038368	22.818427	25.530718	23.339401	23.042017	-2.909651	0.846217	0.979880	198129.094407	-0.195226	12.102084	-0.062272	0.000000	2.030197	-0.124455	-0.124444	13.985133	-0.013729	7.016569	1.792106	nan	0.525043	2.390345	4621.629377	-1204.482292	3293.165737	4375.516808	-957.770460
284.600000	7.604117	7.634596	1.045950	0.088941	2.982948	-14034.232713	-10943.296100	-2985.118794	-13192.742834	-13639.845381	8.550882	947.929629	23.047102	22.820985	25.526705	23.343577	23.037269	-2.910007	0.847713	0.979362	198149.548196	-0.193791	12.102056	-0.062328	0.000000	2.030502	-0.124451	-0.124445	13.980026	-0.013802	7.023563	1.791441	nan	0.525244	2.387918	4631.913759	-1204.482292	3291.774168	4379.088872	-957.770460
284.800000	7.603683	7.634527	1.045033	0.089477	2.966470	-14037.695879	-10943.658261	-2985.096637	-13197.579746	-13644.682293	8.547651	946.576258	23.044055	22.821881	25.532804	23.344451	23.040286	-2.910129	0.848099	0.978691	198138.537152	-0.192239	12.102168	-0.062261	0.000000	2.031447	-0.124448	-0.124447	13.968750	-0.013923	7.026847	1.789979	nan	0.525136	2.386798	4634.698865	-1204.482292	3292.511052	4382.670998	-957.770460
285.000000	7.603848	7.634076	1.046504	0.090226	2.960926	-14024.100791	-10944.372581	-2985.344377	-13192.672402	-13639.774949	8.544605	947.091091	23.034572	22.822243	25.538908	23.345491	23.045677	-2.909843	0.847521	0.978851	198113.203435	-0.192718	12.101759	-0.062079	0.000000	2.032792	-0.124448	-0.124445	13.973000	-0.013837	7.021325	1.790536	nan	0.524887	2.388466	4628.430668	-1204.482292	3294.228889	4381.502162	-957.770460
285.200000	7.603729	7.633411	1.050204	0.090478	2.970458	-14004.395513	-10943.745829	-2985.583779	-13179.302085	-13626.404631	8.541453	949.335031	23.030199	22.822577	25.539227	23.352377	23.045269	-2.909583	0.846810	0.978977	198108.365113	-0.193500	12.101057	-0.061920	0.000000	2.033457	-0.124445	-0.124448	13.991614	-0.013561	7.007695	1.792959	nan	0.524840	2.392785	4617.183301	-1204.482292	3294.572283	4373.980663	-957.770460
285.400000	7.602972	7.633124	1.051310	0.090384	2.986799	-13993.174308	-10941.400423	-2985.559477	-13166.898690	-13614.001237	8.538125	950.949928	23.035391	22.821846	25.537879	23.359947	23.037909	-2.909604	0.846383	0.979302	198113.733836	-0.193977	12.100652	-0.061971	0.000000	2.033204	-0.124445	-0.124459	14.005077	-0.013442	7.003433	1.794701	nan	0.524892	2.394087	4610.222154	-1204.482292	3294.214291	4366.326557	-957.770460
285.600000	7.602379	7.633274	1.050117	0.091010	2.999830	-13999.461739	-10939.579467	-2985.497289	-13159.181286	-13606.283832	8.534714	951.118501	23.043830	22.820753	25.543089	23.361840	23.026566	-2.909793	0.846340	0.979604	198115.407713	-0.194799	12.100636	-0.062180	0.000000	2.033066	-0.124453	-0.124466	14.006407	-0.013355	7.007774	1.794883	nan	0.524909	2.392652	4613.806927	-1204.482292	3294.091119	4361.663735	-957.770460
285.800000	7.602089	7.633425	1.049946	0.091294	3.003244	-14021.523749	-10940.970760	-2985.197582	-13159.002477	-13606.105023	8.531236	950.876834	23.047292	22.821643	25.548699	23.358713	23.020253	-2.909764	0.846341	0.979452	198102.890744	-0.194329	12.100768	-0.062385	0.000000	2.033892	-0.124459	-0.124463	14.004262	-0.013242	7.008669	1.794622	nan	0.524786	2.392407	4627.637450	-1204.482292	3294.933804	4362.401239	-957.770460
286.000000	7.601918	7.633137	1.049795	0.090858	2.995846	-14047.152883	-10943.781168	-2984.951180	-13178.190860	-13625.293407	8.527834	950.712613	23.044053	22.823816	25.546548	23.350050	23.024692	-2.909672	0.844713	0.979296	198101.763940	-0.193103	12.100383	-0.062373	0.000000	2.034773	-0.124457	-0.124454	14.003209	-0.013570	7.008623	1.794445	nan	0.524775	2.392248	4642.787162	-1204.482292	3295.011460	4373.766179	-957.770460
286.200000	7.601939	7.632837	1.049286	0.090819	2.980378	-14050.356685	-10943.505773	-2985.082608	-13205.195098	-13652.297645	8.524362	951.556099	23.036580	22.824690	25.545873	23.342312	23.033453	-2.909815	0.841217	0.979024	198145.280005	-0.192939	12.099576	-0.062279	0.000000	2.034689	-0.124453	-0.124448	14.010657	-0.013927	7.009617	1.795354	nan	0.525202	2.391659	4641.719600	-1204.482292	3292.060534	4386.700099	-957.770460
286.400000	7.601659	7.632884	1.049777	0.090139	2.969714	-14018.181762	-10941.590240	-2985.224185	-13203.902868	-13651.005414	8.520807	952.797190	23.030332	22.823286	25.550619	23.344706	23.037324	-2.909902	0.839764	0.978993	198189.066885	-0.193140	12.099071	-0.062418	0.000000	2.033784	-0.124450	-0.124450	14.021033	-0.013873	7.007828	1.796692	nan	0.525632	2.392194	4619.832590	-1204.482292	3289.091333	4382.970763	-957.770460
286.600000	7.601268	7.632815	1.052123	0.089174	2.975604	-13977.405398	-10941.692704	-2985.510362	-13169.623854	-13616.726400	8.517411	952.209447	23.028844	22.821404	25.551852	23.350798	23.035912	-2.909929	0.841922	0.979128	198195.493037	-0.193632	12.098627	-0.062261	0.000000	2.033449	-0.124451	-0.124457	14.015991	-0.013770	6.999575	1.796059	nan	0.525696	2.394924	4595.422235	-1204.482292	3288.664836	4362.380139	-957.770460
286.800000	7.601102	7.632321	1.054756	0.089736	2.989112	-13960.402410	-10942.357384	-2985.774525	-13134.909559	-13582.012106	8.514148	950.826150	23.028022	22.821524	25.548998	23.350741	23.034358	-2.909881	0.845066	0.978973	198188.656637	-0.194234	12.097787	-0.061701	0.000000	2.034832	-0.124456	-0.124461	14.004679	-0.014085	6.989641	1.794567	nan	0.525628	2.398022	4585.892233	-1204.482292	3289.141773	4342.436903	-957.770460
287.000000	7.600808	7.631764	1.055585	0.090796	2.997339	-13967.874818	-10942.457214	-2985.651680	-13128.232200	-13575.334747	8.510972	950.370988	23.025235	22.823247	25.551215	23.343464	23.034887	-2.909713	0.847650	0.978590	198190.371290	-0.194219	12.097054	-0.061489	0.000000	2.036278	-0.124463	-0.124461	14.001486	-0.014720	6.985957	1.794076	nan	0.525645	2.398972	4590.177174	-1204.482292	3289.027155	4338.394427	-957.770460
287.200000	7.600665	7.631623	1.054219	0.090216	2.999770	-13983.065813	-10942.845517	-2985.281268	-13147.312142	-13594.414688	8.507574	951.334666	23.022498	22.823375	25.559690	23.332923	23.038156	-2.909795	0.849599	0.978353	198192.590756	-0.193589	12.097076	-0.061533	0.000000	2.036112	-0.124465	-0.124452	14.009939	-0.015070	6.990699	1.795116	nan	0.525667	2.397309	4598.964703	-1204.482292	3288.863414	4349.454181	-957.770460
